,team,total,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg,Home,index_opp,team_opp,total_opp,Pace_opp,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp,ORtg_opp,Home_opp,season,date,won
856,DET,106,104.3,0.483,12.6,25.0,0.211,101.6,0,1,NYK,130,104.3,0.611,10.3,23.4,0.147,124.6,1,2023,2022-10-21,False
857,NYK,130,104.3,0.611,10.3,23.4,0.147,124.6,1,0,DET,106,104.3,0.483,12.6,25.0,0.211,101.6,0,2023,2022-10-21,True
858,POR,109,100.2,0.535,16.6,26.7,0.198,108.8,0,1,OKC,111,100.2,0.522,10.6,22.7,0.202,110.8,1,2024,2024-01-23,False
859,OKC,111,100.2,0.522,10.6,22.7,0.202,110.8,1,0,POR,109,100.2,0.535,16.6,26.7,0.198,108.8,0,2024,2024-01-23,True
860,NOP,115,101.6,0.518,13.8,31.0,0.333,113.1,0,1,CHI,111,101.6,0.546,13.6,14.0,0.184,109.2,1,2023,2022-11-09,True
861,CHI,111,101.6,0.546,13.6,14.0,0.184,109.2,1,0,NOP,115,101.6,0.518,13.8,31.0,0.333,113.1,0,2023,2022-11-09,False
862,DEN,98,102.7,0.521,19.9,9.4,0.338,95.5,0,1,MIN,128,102.7,0.609,9.9,12.8,0.253,124.7,1,2023,2023-02-05,False
863,MIN,128,102.7,0.609,9.9,12.8,0.253,124.7,1,0,DEN,98,102.7,0.521,19.9,9.4,0.338,95.5,0,2023,2023-02-05,True
864,CLE,79,91.8,0.431,18.6,27.7,0.125,86.1,0,1,NYK,99,91.8,0.53,13.3,27.5,0.133,107.9,1,2023,2023-04-21,False
865,NYK,99,91.8,0.53,13.3,27.5,0.133,107.9,1,0,CLE,79,91.8,0.431,18.6,27.7,0.125,86.1,0,2023,2023-04-21,True
866,MIN,113,95.7,0.578,9.4,23.8,0.1,118.1,0,1,ATL,127,95.7,0.64,8.7,12.5,0.198,132.7,1,2024,2023-10-30,False
867,ATL,127,95.7,0.64,8.7,12.5,0.198,132.7,1,0,MIN,113,95.7,0.578,9.4,23.8,0.1,118.1,0,2024,2023-10-30,True
868,WAS,118,99.3,0.587,15.7,35.0,0.198,118.8,0,1,SAS,113,99.3,0.533,12.3,24.4,0.163,113.8,1,2024,2024-01-29,True
869,SAS,113,99.3,0.533,12.3,24.4,0.163,113.8,1,0,WAS,118,99.3,0.587,15.7,35.0,0.198,118.8,0,2024,2024-01-29,False
870,MEM,119,99.9,0.604,14.1,26.7,0.099,119.1,0,1,MIA,138,99.9,0.677,11.9,22.9,0.329,138.1,1,2023,2023-03-15,False
871,MIA,138,99.9,0.677,11.9,22.9,0.329,138.1,1,0,MEM,119,99.9,0.604,14.1,26.7,0.099,119.1,0,2023,2023-03-15,True
872,TOR,113,100.4,0.537,11.8,16.0,0.321,112.6,0,1,UTA,145,100.4,0.672,11.1,37.8,0.215,144.5,1,2024,2024-01-12,False
873,UTA,145,100.4,0.672,11.1,37.8,0.215,144.5,1,0,TOR,113,100.4,0.537,11.8,16.0,0.321,112.6,0,2024,2024-01-12,True
874,POR,99,103.4,0.452,15.1,24.5,0.149,95.7,0,1,IND,108,103.4,0.494,11.1,9.1,0.298,104.4,1,2023,2023-01-06,False
875,IND,108,103.4,0.494,11.1,9.1,0.298,104.4,1,0,POR,99,103.4,0.452,15.1,24.5,0.149,95.7,0,2023,2023-01-06,True
876,NYK,85,98.6,0.391,13.2,20.0,0.195,86.2,0,1,BRK,112,98.6,0.563,12.8,23.9,0.161,113.6,1,2023,2022-11-09,False
877,BRK,112,98.6,0.563,12.8,23.9,0.161,113.6,1,0,NYK,85,98.6,0.391,13.2,20.0,0.195,86.2,0,2023,2022-11-09,True
878,ATL,118,101.0,0.538,10.5,25.0,0.22,116.8,0,1,DET,113,101.0,0.538,11.4,21.7,0.165,111.8,1,2023,2022-10-26,True
879,DET,113,101.0,0.538,11.4,21.7,0.165,111.8,1,0,ATL,118,101.0,0.538,10.5,25.0,0.22,116.8,0,2023,2022-10-26,False
880,ATL,113,94.1,0.616,13.5,18.6,0.146,120.1,0,1,CHI,101,94.1,0.431,7.1,30.2,0.213,107.3,1,2024,2024-04-01,True
881,CHI,101,94.1,0.431,7.1,30.2,0.213,107.3,1,0,ATL,113,94.1,0.616,13.5,18.6,0.146,120.1,0,2024,2024-04-01,False
882,LAL,125,104.6,0.571,10.5,15.2,0.217,119.5,0,1,UTA,132,104.6,0.516,8.3,28.3,0.387,126.1,1,2024,2024-01-13,False
883,UTA,132,104.6,0.516,8.3,28.3,0.387,126.1,1,0,LAL,125,104.6,0.571,10.5,15.2,0.217,119.5,0,2024,2024-01-13,True
884,BOS,104,83.6,0.543,5.2,27.0,0.183,124.4,0,1,MIA,84,83.6,0.474,12.6,21.4,0.143,100.5,1,2024,2024-04-27,True
885,MIA,84,83.6,0.474,12.6,21.4,0.143,100.5,1,0,BOS,104,83.6,0.543,5.2,27.0,0.183,124.4,0,2024,2024-04-27,False
886,LAL,102,97.2,0.461,13.8,28.6,0.225,104.9,0,1,CLE,116,97.2,0.554,6.5,23.7,0.14,119.3,1,2023,2022-12-06,False
887,CLE,116,97.2,0.554,6.5,23.7,0.14,119.3,1,0,LAL,102,97.2,0.461,13.8,28.6,0.225,104.9,0,2023,2022-12-06,True
888,BRK,128,95.7,0.633,6.8,17.9,0.156,133.7,0,1,WAS,86,95.7,0.41,12.3,14.6,0.217,89.8,1,2023,2022-11-04,True
889,WAS,86,95.7,0.41,12.3,14.6,0.217,89.8,1,0,BRK,128,95.7,0.633,6.8,17.9,0.156,133.7,0,2023,2022-11-04,False
890,HOU,90,100.4,0.409,9.9,17.5,0.205,89.6,0,1,MIN,111,100.4,0.506,12.8,26.2,0.222,110.5,1,2024,2024-02-04,False
891,MIN,111,100.4,0.506,12.8,26.2,0.222,110.5,1,0,HOU,90,100.4,0.409,9.9,17.5,0.205,89.6,0,2024,2024-02-04,True
892,CHI,125,103.0,0.621,12.6,16.7,0.195,121.3,0,1,GSW,122,103.0,0.51,9.1,28.3,0.237,118.4,1,2024,2024-03-07,True
893,GSW,122,103.0,0.51,9.1,28.3,0.237,118.4,1,0,CHI,125,103.0,0.621,12.6,16.7,0.195,121.3,0,2024,2024-03-07,False
894,MIL,90,100.7,0.444,13.6,12.5,0.124,89.4,0,1,GSW,125,100.7,0.665,13.0,21.1,0.044,124.1,1,2024,2024-03-06,False
895,GSW,125,100.7,0.665,13.0,21.1,0.044,124.1,1,0,MIL,90,100.7,0.444,13.6,12.5,0.124,89.4,0,2024,2024-03-06,True
896,PHI,114,92.5,0.558,8.6,24.3,0.209,123.2,0,1,TOR,107,92.5,0.534,12.0,28.3,0.161,115.7,1,2024,2023-10-28,True
897,TOR,107,92.5,0.534,12.0,28.3,0.161,115.7,1,0,PHI,114,92.5,0.558,8.6,24.3,0.209,123.2,0,2024,2023-10-28,False
898,PHI,79,86.2,0.425,8.4,14.3,0.138,91.7,0,1,NYK,106,86.2,0.595,12.3,27.3,0.152,123.0,1,2024,2024-03-12,False
899,NYK,106,86.2,0.595,12.3,27.3,0.152,123.0,1,0,PHI,79,86.2,0.425,8.4,14.3,0.138,91.7,0,2024,2024-03-12,True
900,LAC,118,96.7,0.623,13.6,17.6,0.286,122.1,0,1,UTA,120,96.7,0.521,11.7,36.2,0.208,124.2,1,2024,2023-10-27,False
901,UTA,120,96.7,0.521,11.7,36.2,0.208,124.2,1,0,LAC,118,96.7,0.623,13.6,17.6,0.286,122.1,0,2024,2023-10-27,True
902,CHO,100,95.9,0.489,14.4,25.0,0.133,104.2,0,1,CHI,111,95.9,0.489,13.5,41.2,0.256,115.7,1,2024,2023-12-06,False
903,CHI,111,95.9,0.489,13.5,41.2,0.256,115.7,1,0,CHO,100,95.9,0.489,14.4,25.0,0.133,104.2,0,2024,2023-12-06,True
904,MIA,108,97.1,0.511,7.4,18.8,0.165,111.2,0,1,DET,95,97.1,0.488,15.8,20.5,0.155,97.8,1,2024,2024-03-15,True
905,DET,95,97.1,0.488,15.8,20.5,0.155,97.8,1,0,MIA,108,97.1,0.511,7.4,18.8,0.165,111.2,0,2024,2024-03-15,False
906,PHI,104,87.3,0.519,10.8,22.0,0.247,119.1,0,1,NYK,111,87.3,0.484,9.6,48.9,0.253,127.1,1,2024,2024-04-20,False
907,NYK,111,87.3,0.484,9.6,48.9,0.253,127.1,1,0,PHI,104,87.3,0.519,10.8,22.0,0.247,119.1,0,2024,2024-04-20,True
908,GSW,115,92.3,0.601,11.4,27.5,0.09,124.6,0,1,CHO,97,92.3,0.476,10.4,23.5,0.202,105.1,1,2024,2024-03-29,True
909,CHO,97,92.3,0.476,10.4,23.5,0.202,105.1,1,0,GSW,115,92.3,0.601,11.4,27.5,0.09,124.6,0,2024,2024-03-29,False
910,ORL,108,104.9,0.51,12.7,20.8,0.104,102.9,0,1,UTA,112,104.9,0.5,19.3,37.0,0.349,106.8,1,2023,2023-01-13,False
911,UTA,112,104.9,0.5,19.3,37.0,0.349,106.8,1,0,ORL,108,104.9,0.51,12.7,20.8,0.104,102.9,0,2023,2023-01-13,True
912,MEM,105,98.7,0.494,14.0,25.0,0.205,106.4,0,1,LAC,101,98.7,0.506,12.8,21.1,0.176,102.4,1,2024,2023-11-12,True
913,LAC,101,98.7,0.506,12.8,21.1,0.176,102.4,1,0,MEM,105,98.7,0.494,14.0,25.0,0.205,106.4,0,2024,2023-11-12,False
914,BOS,118,99.3,0.6,14.7,31.7,0.111,118.8,0,1,IND,101,99.3,0.457,8.1,18.9,0.185,101.7,1,2024,2024-01-06,True
915,IND,101,99.3,0.457,8.1,18.9,0.185,101.7,1,0,BOS,118,99.3,0.6,14.7,31.7,0.111,118.8,0,2024,2024-01-06,False
916,PHO,128,95.9,0.524,7.3,32.1,0.194,120.9,0,1,SAS,118,95.9,0.486,10.0,32.7,0.11,111.5,1,2023,2023-01-28,True
917,SAS,118,95.9,0.486,10.0,32.7,0.11,111.5,1,0,PHO,128,95.9,0.524,7.3,32.1,0.194,120.9,0,2023,2023-01-28,False
918,DAL,117,102.2,0.591,12.9,13.5,0.244,114.5,0,1,ORL,102,102.2,0.518,17.7,18.8,0.165,99.8,1,2024,2023-11-06,True
919,ORL,102,102.2,0.518,17.7,18.8,0.165,99.8,1,0,DAL,117,102.2,0.591,12.9,13.5,0.244,114.5,0,2024,2023-11-06,False
920,POR,124,91.7,0.585,6.7,25.6,0.239,135.2,0,1,WAS,116,91.7,0.571,9.6,25.0,0.238,126.5,1,2023,2023-02-03,True
921,WAS,116,91.7,0.571,9.6,25.0,0.238,126.5,1,0,POR,124,91.7,0.585,6.7,25.6,0.239,135.2,0,2023,2023-02-03,False
922,IND,100,89.0,0.513,16.2,29.7,0.241,112.4,0,1,MEM,112,89.0,0.534,6.6,35.7,0.191,125.9,1,2023,2023-01-29,False
923,MEM,112,89.0,0.534,6.6,35.7,0.191,125.9,1,0,IND,100,89.0,0.513,16.2,29.7,0.241,112.4,0,2023,2023-01-29,True
924,LAC,109,97.0,0.56,13.2,20.9,0.179,112.4,0,1,HOU,101,97.0,0.483,16.3,32.0,0.182,104.2,1,2023,2022-11-02,True
925,HOU,101,97.0,0.483,16.3,32.0,0.182,104.2,1,0,LAC,109,97.0,0.56,13.2,20.9,0.179,112.4,0,2023,2022-11-02,False
926,LAL,122,105.9,0.6,12.2,17.1,0.156,115.2,0,1,ATL,138,105.9,0.604,9.9,28.6,0.158,130.3,1,2024,2024-01-30,False
927,ATL,138,105.9,0.604,9.9,28.6,0.158,130.3,1,0,LAL,122,105.9,0.6,12.2,17.1,0.156,115.2,0,2024,2024-01-30,True
928,TOR,103,93.8,0.545,16.4,18.4,0.247,109.8,0,1,MIA,125,93.8,0.622,4.0,15.0,0.209,133.3,1,2024,2024-04-12,False
929,MIA,125,93.8,0.622,4.0,15.0,0.209,133.3,1,0,TOR,103,93.8,0.545,16.4,18.4,0.247,109.8,0,2024,2024-04-12,True
930,PHO,117,99.1,0.628,14.9,20.5,0.105,118.1,0,1,NOP,128,99.1,0.556,9.5,31.0,0.311,129.2,1,2023,2022-12-09,False
931,NOP,128,99.1,0.556,9.5,31.0,0.311,129.2,1,0,PHO,117,99.1,0.628,14.9,20.5,0.105,118.1,0,2023,2022-12-09,True
932,DEN,113,95.3,0.533,9.5,35.3,0.163,118.6,0,1,LAC,104,95.3,0.447,11.5,32.0,0.329,109.2,1,2024,2023-11-27,True
933,LAC,104,95.3,0.447,11.5,32.0,0.329,109.2,1,0,DEN,113,95.3,0.533,9.5,35.3,0.163,118.6,0,2024,2023-11-27,False
934,SAS,110,107.1,0.444,11.5,31.7,0.14,102.7,0,1,CHO,120,107.1,0.521,12.1,28.3,0.208,112.1,1,2023,2023-02-15,False
935,CHO,120,107.1,0.521,12.1,28.3,0.208,112.1,1,0,SAS,110,107.1,0.444,11.5,31.7,0.14,102.7,0,2023,2023-02-15,True
936,IND,122,102.3,0.631,11.1,12.8,0.125,119.3,0,1,DET,103,102.3,0.439,12.7,25.5,0.267,100.7,1,2024,2024-03-20,True
937,DET,103,102.3,0.439,12.7,25.5,0.267,100.7,1,0,IND,122,102.3,0.631,11.1,12.8,0.125,119.3,0,2024,2024-03-20,False
938,MIL,106,95.6,0.5,13.4,29.5,0.218,110.9,0,1,DAL,105,95.6,0.54,9.2,24.0,0.114,109.8,1,2023,2022-12-09,True
939,DAL,105,95.6,0.54,9.2,24.0,0.114,109.8,1,0,MIL,106,95.6,0.5,13.4,29.5,0.218,110.9,0,2023,2022-12-09,False
940,NOP,129,97.0,0.535,12.6,36.5,0.232,120.4,0,1,UTA,132,97.0,0.554,12.9,26.8,0.326,123.2,1,2023,2022-12-15,False
941,UTA,132,97.0,0.554,12.9,26.8,0.326,123.2,1,0,NOP,129,97.0,0.535,12.6,36.5,0.232,120.4,0,2023,2022-12-15,True
942,NOP,112,97.4,0.56,11.0,20.9,0.11,115.0,0,1,BOS,118,97.4,0.606,10.5,16.2,0.176,121.1,1,2024,2024-01-29,False
943,BOS,118,97.4,0.606,10.5,16.2,0.176,121.1,1,0,NOP,112,97.4,0.56,11.0,20.9,0.11,115.0,0,2024,2024-01-29,True
944,CHI,119,93.6,0.525,10.0,28.8,0.129,115.2,0,1,NYK,120,93.6,0.571,17.3,35.6,0.176,116.1,1,2024,2024-04-14,False
945,NYK,120,93.6,0.571,17.3,35.6,0.176,116.1,1,0,CHI,119,93.6,0.525,10.0,28.8,0.129,115.2,0,2024,2024-04-14,True
946,BRK,113,103.3,0.462,10.4,26.8,0.163,109.4,0,1,MIL,118,103.3,0.514,12.7,38.5,0.106,114.2,1,2023,2023-03-09,False
947,MIL,118,103.3,0.514,12.7,38.5,0.106,114.2,1,0,BRK,113,103.3,0.462,10.4,26.8,0.163,109.4,0,2023,2023-03-09,True
948,DEN,109,93.6,0.6,14.2,22.5,0.082,116.4,0,1,ATL,117,93.6,0.614,11.3,33.3,0.102,125.0,1,2023,2022-12-02,False
949,ATL,117,93.6,0.614,11.3,33.3,0.102,125.0,1,0,DEN,109,93.6,0.6,14.2,22.5,0.082,116.4,0,2023,2022-12-02,True
950,MIL,128,95.3,0.635,12.1,23.7,0.235,134.3,0,1,TOR,112,95.3,0.443,11.3,44.8,0.281,117.5,1,2024,2023-11-15,True
951,TOR,112,95.3,0.443,11.3,44.8,0.281,117.5,1,0,MIL,128,95.3,0.635,12.1,23.7,0.235,134.3,0,2024,2023-11-15,False
952,HOU,115,99.0,0.523,12.3,28.9,0.276,116.2,0,1,NYK,137,99.0,0.68,9.2,20.6,0.233,138.4,1,2023,2023-03-27,False
953,NYK,137,99.0,0.68,9.2,20.6,0.233,138.4,1,0,HOU,115,99.0,0.523,12.3,28.9,0.276,116.2,0,2023,2023-03-27,True
954,CHO,125,105.6,0.568,11.8,25.6,0.179,118.3,0,1,SAC,119,105.6,0.537,6.9,18.2,0.179,112.6,1,2023,2022-12-19,True
955,SAC,119,105.6,0.537,6.9,18.2,0.179,112.6,1,0,CHO,125,105.6,0.568,11.8,25.6,0.179,118.3,0,2023,2022-12-19,False
956,SAC,103,95.0,0.577,17.7,28.2,0.071,108.4,0,1,MEM,94,95.0,0.456,13.2,18.4,0.263,98.9,1,2024,2024-01-29,True
957,MEM,94,95.0,0.456,13.2,18.4,0.263,98.9,1,0,SAC,103,95.0,0.577,17.7,28.2,0.071,108.4,0,2024,2024-01-29,False
958,LAC,124,99.4,0.537,6.2,21.7,0.232,124.7,0,1,SAS,99,99.4,0.489,14.3,24.1,0.122,99.6,1,2024,2023-11-20,True
959,SAS,99,99.4,0.489,14.3,24.1,0.122,99.6,1,0,LAC,124,99.4,0.537,6.2,21.7,0.232,124.7,0,2024,2023-11-20,False
960,CHI,124,96.1,0.559,4.5,24.4,0.215,129.0,0,1,MIA,116,96.1,0.556,9.5,20.0,0.338,120.7,1,2024,2023-12-14,True
961,MIA,116,96.1,0.556,9.5,20.0,0.338,120.7,1,0,CHI,124,96.1,0.559,4.5,24.4,0.215,129.0,0,2024,2023-12-14,False
962,MIA,110,99.5,0.472,10.4,27.5,0.307,110.5,0,1,WAS,102,99.5,0.472,7.5,11.8,0.189,102.5,1,2024,2024-02-02,True
963,WAS,102,99.5,0.472,7.5,11.8,0.189,102.5,1,0,MIA,110,99.5,0.472,10.4,27.5,0.307,110.5,0,2024,2024-02-02,False
964,MIL,107,97.9,0.524,11.2,15.6,0.226,109.3,0,1,DEN,113,97.9,0.505,7.3,21.4,0.231,115.4,1,2024,2024-01-29,False
965,DEN,113,97.9,0.505,7.3,21.4,0.231,115.4,1,0,MIL,107,97.9,0.524,11.2,15.6,0.226,109.3,0,2024,2024-01-29,True
966,LAC,131,91.9,0.671,11.8,31.3,0.382,142.5,0,1,PHO,122,91.9,0.627,15.0,27.8,0.291,132.7,1,2024,2024-01-03,True
967,PHO,122,91.9,0.627,15.0,27.8,0.291,132.7,1,0,LAC,131,91.9,0.671,11.8,31.3,0.382,142.5,0,2024,2024-01-03,False
968,LAC,108,91.1,0.506,9.4,31.8,0.244,118.5,0,1,DEN,111,91.1,0.589,13.9,17.6,0.342,121.8,1,2024,2023-11-14,False
969,DEN,111,91.1,0.589,13.9,17.6,0.342,121.8,1,0,LAC,108,91.1,0.506,9.4,31.8,0.244,118.5,0,2024,2023-11-14,True
970,POR,106,97.5,0.495,8.9,23.9,0.126,108.7,0,1,GSW,110,97.5,0.477,14.5,34.1,0.326,112.8,1,2024,2023-12-06,False
971,GSW,110,97.5,0.477,14.5,34.1,0.326,112.8,1,0,POR,106,97.5,0.495,8.9,23.9,0.126,108.7,0,2024,2023-12-06,True
972,MIA,110,101.0,0.527,7.4,14.6,0.129,108.9,0,1,LAL,96,101.0,0.446,18.3,22.0,0.265,95.0,1,2024,2024-01-03,True
973,LAL,96,101.0,0.446,18.3,22.0,0.265,95.0,1,0,MIA,110,101.0,0.527,7.4,14.6,0.129,108.9,0,2024,2024-01-03,False
974,ATL,99,95.4,0.455,14.1,30.6,0.202,103.7,0,1,CHO,122,95.4,0.579,10.9,28.6,0.213,127.8,1,2024,2024-02-14,False
975,CHO,122,95.4,0.579,10.9,28.6,0.213,127.8,1,0,ATL,99,95.4,0.455,14.1,30.6,0.202,103.7,0,2024,2024-02-14,True
976,TOR,109,95.8,0.482,6.6,14.9,0.318,113.8,0,1,ORL,113,95.8,0.662,18.3,10.3,0.268,118.0,1,2023,2022-12-09,False
977,ORL,113,95.8,0.662,18.3,10.3,0.268,118.0,1,0,TOR,109,95.8,0.482,6.6,14.9,0.318,113.8,0,2023,2022-12-09,True
978,LAL,121,97.4,0.505,9.5,22.0,0.143,112.5,0,1,BOS,125,97.4,0.542,10.6,16.3,0.405,116.2,1,2023,2023-01-28,False
979,BOS,125,97.4,0.542,10.6,16.3,0.405,116.2,1,0,LAL,121,97.4,0.505,9.5,22.0,0.143,112.5,0,2023,2023-01-28,True
980,NYK,115,90.1,0.568,9.4,35.0,0.17,127.6,0,1,BRK,122,90.1,0.655,7.9,22.5,0.092,135.4,1,2023,2023-01-28,False
981,BRK,122,90.1,0.655,7.9,22.5,0.092,135.4,1,0,NYK,115,90.1,0.568,9.4,35.0,0.17,127.6,0,2023,2023-01-28,True
982,CLE,118,99.0,0.54,9.9,15.9,0.261,119.2,0,1,LAC,120,99.0,0.571,13.7,27.5,0.286,121.3,1,2024,2024-04-07,False
983,LAC,120,99.0,0.571,13.7,27.5,0.286,121.3,1,0,CLE,118,99.0,0.54,9.9,15.9,0.261,119.2,0,2024,2024-04-07,True
984,PHI,127,94.7,0.574,3.7,23.3,0.202,134.1,0,1,UTA,124,94.7,0.586,8.4,25.0,0.253,130.9,1,2024,2024-02-01,True
985,UTA,124,94.7,0.586,8.4,25.0,0.253,130.9,1,0,PHI,127,94.7,0.574,3.7,23.3,0.202,134.1,0,2024,2024-02-01,False
986,HOU,116,91.9,0.532,7.2,30.0,0.158,126.2,0,1,GSW,121,91.9,0.604,8.0,19.5,0.364,131.6,1,2024,2023-11-20,False
987,GSW,121,91.9,0.604,8.0,19.5,0.364,131.6,1,0,HOU,116,91.9,0.532,7.2,30.0,0.158,126.2,0,2024,2023-11-20,True
988,CHI,113,99.6,0.577,12.2,14.6,0.19,113.5,0,1,IND,117,99.6,0.585,15.6,15.8,0.256,117.5,1,2023,2023-02-15,False
989,IND,117,99.6,0.585,15.6,15.8,0.256,117.5,1,0,CHI,113,99.6,0.577,12.2,14.6,0.19,113.5,0,2023,2023-02-15,True
990,LAL,113,98.0,0.606,9.7,7.5,0.044,115.3,0,1,PHO,123,98.0,0.565,10.6,31.1,0.194,125.5,1,2024,2024-02-25,False
991,PHO,123,98.0,0.565,10.6,31.1,0.194,125.5,1,0,LAL,113,98.0,0.606,9.7,7.5,0.044,115.3,0,2024,2024-02-25,True
992,CLE,89,93.2,0.5,15.6,5.4,0.236,95.4,0,1,ORL,112,93.2,0.636,16.6,22.9,0.182,120.1,1,2024,2024-04-27,False
993,ORL,112,93.2,0.636,16.6,22.9,0.182,120.1,1,0,CLE,89,93.2,0.5,15.6,5.4,0.236,95.4,0,2024,2024-04-27,True
994,CHI,113,92.7,0.565,8.8,18.4,0.214,121.9,0,1,SAC,109,92.7,0.505,14.5,44.4,0.174,117.5,1,2024,2024-03-04,True
995,SAC,109,92.7,0.505,14.5,44.4,0.174,117.5,1,0,CHI,113,92.7,0.565,8.8,18.4,0.214,121.9,0,2024,2024-03-04,False
996,CLE,112,101.0,0.489,11.0,27.8,0.239,110.9,0,1,MIL,100,101.0,0.477,15.6,25.0,0.195,99.0,1,2024,2024-01-26,True
997,MIL,100,101.0,0.477,15.6,25.0,0.195,99.0,1,0,CLE,112,101.0,0.489,11.0,27.8,0.239,110.9,0,2024,2024-01-26,False
998,MIN,118,102.2,0.465,5.8,26.3,0.25,115.5,0,1,WAS,107,102.2,0.545,19.0,17.5,0.299,104.7,1,2024,2024-01-24,True
999,WAS,107,102.2,0.545,19.0,17.5,0.299,104.7,1,0,MIN,118,102.2,0.465,5.8,26.3,0.25,115.5,0,2024,2024-01-24,False
1000,LAL,123,97.2,0.598,15.3,36.6,0.305,126.5,0,1,NOP,108,97.2,0.485,10.1,28.8,0.133,111.1,1,2023,2023-03-14,True
1001,NOP,108,97.2,0.485,10.1,28.8,0.133,111.1,1,0,LAL,123,97.2,0.598,15.3,36.6,0.305,126.5,0,2023,2023-03-14,False
1002,DAL,119,96.7,0.604,4.9,11.6,0.099,123.0,0,1,CLE,121,96.7,0.651,15.0,22.5,0.157,125.1,1,2024,2024-02-27,False
1003,CLE,121,96.7,0.651,15.0,22.5,0.157,125.1,1,0,DAL,119,96.7,0.604,4.9,11.6,0.099,123.0,0,2024,2024-02-27,True
1004,UTA,123,101.6,0.582,12.8,30.2,0.103,121.1,0,1,WAS,108,101.6,0.528,10.2,11.4,0.17,106.3,1,2024,2024-01-25,True
1005,WAS,108,101.6,0.528,10.2,11.4,0.17,106.3,1,0,UTA,123,101.6,0.582,12.8,30.2,0.103,121.1,0,2024,2024-01-25,False
1006,NOP,117,104.0,0.524,12.2,18.8,0.329,112.5,0,1,MIL,141,104.0,0.67,8.1,15.0,0.209,135.6,1,2024,2024-01-27,False
1007,MIL,141,104.0,0.67,8.1,15.0,0.209,135.6,1,0,NOP,117,104.0,0.524,12.2,18.8,0.329,112.5,0,2024,2024-01-27,True
1008,UTA,126,96.7,0.613,15.7,35.9,0.274,130.4,0,1,MIN,125,96.7,0.545,4.4,30.8,0.149,129.3,1,2023,2023-01-16,True
1009,MIN,125,96.7,0.545,4.4,30.8,0.149,129.3,1,0,UTA,126,96.7,0.613,15.7,35.9,0.274,130.4,0,2023,2023-01-16,False
1010,POR,84,94.6,0.419,13.8,23.1,0.14,88.8,0,1,NYK,112,94.6,0.517,12.4,32.6,0.225,118.4,1,2024,2024-01-09,False
1011,NYK,112,94.6,0.517,12.4,32.6,0.225,118.4,1,0,POR,84,94.6,0.419,13.8,23.1,0.14,88.8,0,2024,2024-01-09,True
1012,LAC,120,91.9,0.63,12.0,23.3,0.299,130.5,0,1,DAL,111,91.9,0.505,5.5,26.0,0.209,120.8,1,2024,2023-12-20,True
1013,DAL,111,91.9,0.505,5.5,26.0,0.209,120.8,1,0,LAC,120,91.9,0.63,12.0,23.3,0.299,130.5,0,2024,2023-12-20,False
1014,TOR,113,95.7,0.558,13.7,27.5,0.198,118.1,0,1,DEN,118,95.7,0.576,11.9,28.6,0.221,123.3,1,2023,2023-03-06,False
1015,DEN,118,95.7,0.576,11.9,28.6,0.221,123.3,1,0,TOR,113,95.7,0.558,13.7,27.5,0.198,118.1,0,2023,2023-03-06,True
1016,NYK,114,101.4,0.534,13.3,25.6,0.227,112.4,0,1,LAL,109,101.4,0.49,8.7,18.0,0.121,107.5,1,2024,2023-12-18,True
1017,LAL,109,101.4,0.49,8.7,18.0,0.121,107.5,1,0,NYK,114,101.4,0.534,13.3,25.6,0.227,112.4,0,2024,2023-12-18,False
1018,ORL,96,94.8,0.439,12.0,23.5,0.293,101.3,0,1,CHI,94,94.8,0.452,17.0,29.2,0.229,99.2,1,2024,2023-11-15,True
1019,CHI,94,94.8,0.452,17.0,29.2,0.229,99.2,1,0,ORL,96,94.8,0.439,12.0,23.5,0.293,101.3,0,2024,2023-11-15,False
1020,MEM,124,93.1,0.582,15.5,40.9,0.102,120.6,0,1,SAS,122,93.1,0.541,10.0,27.1,0.163,118.7,1,2023,2022-11-09,True
1021,SAS,122,93.1,0.541,10.0,27.1,0.163,118.7,1,0,MEM,124,93.1,0.582,15.5,40.9,0.102,120.6,0,2023,2022-11-09,False
1022,OKC,106,95.8,0.584,15.3,20.9,0.108,110.6,0,1,NOP,85,95.8,0.435,18.2,22.4,0.143,88.7,1,2024,2024-04-27,True
1023,NOP,85,95.8,0.435,18.2,22.4,0.143,88.7,1,0,OKC,106,95.8,0.584,15.3,20.9,0.108,110.6,0,2024,2024-04-27,False
1024,UTA,114,102.9,0.506,14.4,26.1,0.314,110.7,0,1,BRK,147,102.9,0.614,6.6,33.3,0.171,142.8,1,2024,2024-01-29,False
1025,BRK,147,102.9,0.614,6.6,33.3,0.171,142.8,1,0,UTA,114,102.9,0.506,14.4,26.1,0.314,110.7,0,2024,2024-01-29,True
1026,TOR,128,99.3,0.5,5.5,41.0,0.164,129.0,0,1,UTA,131,99.3,0.633,14.3,32.5,0.313,132.0,1,2023,2023-02-01,False
1027,UTA,131,99.3,0.633,14.3,32.5,0.313,132.0,1,0,TOR,128,99.3,0.5,5.5,41.0,0.164,129.0,0,2023,2023-02-01,True
1028,BOS,101,88.0,0.5,7.5,29.5,0.11,114.7,0,1,PHI,103,88.0,0.571,10.5,16.7,0.179,117.0,1,2023,2023-04-04,False
